Model,Split,Epoch,fit_time,pred_time,peak_gpu_mem_fit,peak_gpu_mem_infer,metric_type,precision,recall,f1,accuracy,class_name
XGB,val_0,0,1.1450483798980713,0.04611921310424805,1182.0,1150.0,train,1.0,1.0,1.0,1.0,weighted
XGB,val_0,0,1.1450483798980713,0.04611921310424805,1182.0,1150.0,val,0.6855316296397833,0.6862980769230769,0.6854551846434755,0.6862980769230769,weighted
XGB,val_0,0,1.1450483798980713,0.04611921310424805,1182.0,1150.0,train,1.0,1.0,1.0,1.0,class_0
XGB,val_0,0,1.1450483798980713,0.04611921310424805,1182.0,1150.0,val,0.6666666666666666,0.6091954022988506,0.6366366366366366,0.8545673076923077,class_0
XGB,val_0,0,1.1450483798980713,0.04611921310424805,1182.0,1150.0,train,1.0,1.0,1.0,1.0,class_1
XGB,val_0,0,1.1450483798980713,0.04611921310424805,1182.0,1150.0,val,0.6746987951807228,0.7,0.6871165644171779,0.8774038461538461,class_1
XGB,val_0,0,1.1450483798980713,0.04611921310424805,1182.0,1150.0,train,1.0,1.0,1.0,1.0,class_2
XGB,val_0,0,1.1450483798980713,0.04611921310424805,1182.0,1150.0,val,0.6533333333333333,0.6490066225165563,0.6511627906976745,0.8737980769230769,class_2
XGB,val_0,0,1.1450483798980713,0.04611921310424805,1182.0,1150.0,train,1.0,1.0,1.0,1.0,class_3
XGB,val_0,0,1.1450483798980713,0.04611921310424805,1182.0,1150.0,val,0.7048192771084337,0.7005988023952096,0.7027027027027027,0.8810096153846154,class_3
XGB,val_0,0,1.1450483798980713,0.04611921310424805,1182.0,1150.0,train,1.0,1.0,1.0,1.0,class_4
XGB,val_0,0,1.1450483798980713,0.04611921310424805,1182.0,1150.0,val,0.7225130890052356,0.7666666666666667,0.7439353099730458,0.8858173076923077,class_4
XGB,val_1,0,0.5274193286895752,0.015092611312866211,1182.0,1150.0,train,1.0,1.0,1.0,1.0,weighted
XGB,val_1,0,0.5274193286895752,0.015092611312866211,1182.0,1150.0,val,0.7274141271889735,0.7271634615384616,0.7269497325296902,0.7271634615384616,weighted
XGB,val_1,0,0.5274193286895752,0.015092611312866211,1182.0,1150.0,train,1.0,1.0,1.0,1.0,class_0
XGB,val_1,0,0.5274193286895752,0.015092611312866211,1182.0,1150.0,val,0.6961325966850829,0.6961325966850829,0.6961325966850829,0.8677884615384616,class_0
XGB,val_1,0,0.5274193286895752,0.015092611312866211,1182.0,1150.0,train,1.0,1.0,1.0,1.0,class_1
XGB,val_1,0,0.5274193286895752,0.015092611312866211,1182.0,1150.0,val,0.7549668874172185,0.6993865030674846,0.7261146496815286,0.8966346153846154,class_1
XGB,val_1,0,0.5274193286895752,0.015092611312866211,1182.0,1150.0,train,1.0,1.0,1.0,1.0,class_2
XGB,val_1,0,0.5274193286895752,0.015092611312866211,1182.0,1150.0,val,0.7096774193548387,0.7189542483660131,0.7142857142857143,0.8942307692307693,class_2
XGB,val_1,0,0.5274193286895752,0.015092611312866211,1182.0,1150.0,train,1.0,1.0,1.0,1.0,class_3
XGB,val_1,0,0.5274193286895752,0.015092611312866211,1182.0,1150.0,val,0.7431693989071039,0.7861271676300579,0.7640449438202247,0.8990384615384616,class_3
XGB,val_1,0,0.5274193286895752,0.015092611312866211,1182.0,1150.0,train,1.0,1.0,1.0,1.0,class_4
XGB,val_1,0,0.5274193286895752,0.015092611312866211,1182.0,1150.0,val,0.7345679012345679,0.7345679012345679,0.7345679012345679,0.8966346153846154,class_4
XGB,val_2,0,0.5555071830749512,0.015131711959838867,1182.0,1150.0,train,1.0,1.0,1.0,1.0,weighted
XGB,val_2,0,0.5555071830749512,0.015131711959838867,1182.0,1150.0,val,0.7232526167066735,0.7235576923076923,0.7231808477369935,0.7235576923076923,weighted
XGB,val_2,0,0.5555071830749512,0.015131711959838867,1182.0,1150.0,train,1.0,1.0,1.0,1.0,class_0
XGB,val_2,0,0.5555071830749512,0.015131711959838867,1182.0,1150.0,val,0.7010869565217391,0.7206703910614525,0.7107438016528925,0.8737980769230769,class_0
XGB,val_2,0,0.5555071830749512,0.015131711959838867,1182.0,1150.0,train,1.0,1.0,1.0,1.0,class_1
XGB,val_2,0,0.5555071830749512,0.015131711959838867,1182.0,1150.0,val,0.7034482758620689,0.6891891891891891,0.6962457337883959,0.8930288461538461,class_1
XGB,val_2,0,0.5555071830749512,0.015131711959838867,1182.0,1150.0,train,1.0,1.0,1.0,1.0,class_2
XGB,val_2,0,0.5555071830749512,0.015131711959838867,1182.0,1150.0,val,0.7258064516129032,0.7258064516129032,0.7258064516129032,0.8774038461538461,class_2
XGB,val_2,0,0.5555071830749512,0.015131711959838867,1182.0,1150.0,train,1.0,1.0,1.0,1.0,class_3
XGB,val_2,0,0.5555071830749512,0.015131711959838867,1182.0,1150.0,val,0.7218543046357616,0.68125,0.7009646302250804,0.8882211538461539,class_3
XGB,val_2,0,0.5555071830749512,0.015131711959838867,1182.0,1150.0,train,1.0,1.0,1.0,1.0,class_4
XGB,val_2,0,0.5555071830749512,0.015131711959838867,1182.0,1150.0,val,0.7650602409638554,0.7987421383647799,0.7815384615384615,0.9146634615384616,class_4
XGB,val_3,0,0.5266897678375244,0.012252092361450195,1182.0,1150.0,train,1.0,1.0,1.0,1.0,weighted
XGB,val_3,0,0.5266897678375244,0.012252092361450195,1182.0,1150.0,val,0.7193190967786912,0.71875,0.7189496514289389,0.71875,weighted
XGB,val_3,0,0.5266897678375244,0.012252092361450195,1182.0,1150.0,train,1.0,1.0,1.0,1.0,class_0
XGB,val_3,0,0.5266897678375244,0.012252092361450195,1182.0,1150.0,val,0.6906077348066298,0.7102272727272727,0.7002801120448179,0.8713942307692307,class_0
XGB,val_3,0,0.5266897678375244,0.012252092361450195,1182.0,1150.0,train,1.0,1.0,1.0,1.0,class_1
XGB,val_3,0,0.5266897678375244,0.012252092361450195,1182.0,1150.0,val,0.71875,0.7142857142857143,0.7165109034267912,0.890625,class_1
XGB,val_3,0,0.5266897678375244,0.012252092361450195,1182.0,1150.0,train,1.0,1.0,1.0,1.0,class_2
XGB,val_3,0,0.5266897678375244,0.012252092361450195,1182.0,1150.0,val,0.7124183006535948,0.7124183006535948,0.7124183006535948,0.8942307692307693,class_2
XGB,val_3,0,0.5266897678375244,0.012252092361450195,1182.0,1150.0,train,1.0,1.0,1.0,1.0,class_3
XGB,val_3,0,0.5266897678375244,0.012252092361450195,1182.0,1150.0,val,0.7052023121387283,0.7134502923976608,0.7093023255813954,0.8798076923076923,class_3
XGB,val_3,0,0.5266897678375244,0.012252092361450195,1182.0,1150.0,train,1.0,1.0,1.0,1.0,class_4
XGB,val_3,0,0.5266897678375244,0.012252092361450195,1182.0,1150.0,val,0.7696969696969697,0.7426900584795322,0.7559523809523809,0.9014423076923077,class_4
XGB,val_4,0,0.5185258388519287,0.01719975471496582,1182.0,1150.0,train,1.0,1.0,1.0,1.0,weighted
XGB,val_4,0,0.5185258388519287,0.01719975471496582,1182.0,1150.0,val,0.6971198776472446,0.6971153846153846,0.6965060416403459,0.6971153846153846,weighted
