Model,Split,Epoch,fit_time,pred_time,peak_gpu_mem_fit,peak_gpu_mem_infer,metric_type,precision,recall,f1,accuracy,class_name
CoTM,val_0,5,0.7120206356048584,0.10828137397766113,548.0,548.0,val,0.5777777777777777,0.6227544910179641,0.5994236311239193,0.8329326923076923,class_3
CoTM,val_0,5,0.7120206356048584,0.10828137397766113,548.0,548.0,train,0.5947136563876652,0.6155015197568389,0.6049290515309933,0.8409978960024046,class_4
CoTM,val_0,5,0.7120206356048584,0.10828137397766113,548.0,548.0,val,0.6480446927374302,0.6444444444444445,0.6462395543175488,0.8473557692307693,class_4
CoTM,val_0,6,0.7095422744750977,0.10876345634460449,548.0,548.0,train,0.6227404304978646,0.6221821460775473,0.6223202427866599,0.6221821460775473,weighted
CoTM,val_0,6,0.7095422744750977,0.10876345634460449,548.0,548.0,val,0.589218194274427,0.5889423076923077,0.5886614995712361,0.5889423076923077,weighted
CoTM,val_0,6,0.7095422744750977,0.10876345634460449,548.0,548.0,train,0.6466049382716049,0.6152716593245228,0.6305492851768246,0.852419597234746,class_0
CoTM,val_0,6,0.7095422744750977,0.10876345634460449,548.0,548.0,val,0.5625,0.5172413793103449,0.5389221556886228,0.8149038461538461,class_0
CoTM,val_0,6,0.7095422744750977,0.10876345634460449,548.0,548.0,train,0.605925925925926,0.6225266362252664,0.6141141141141141,0.8455064622783288,class_1
CoTM,val_0,6,0.7095422744750977,0.10876345634460449,548.0,548.0,val,0.5421686746987951,0.5625,0.5521472392638037,0.8245192307692307,class_1
CoTM,val_0,6,0.7095422744750977,0.10876345634460449,548.0,548.0,train,0.6128048780487805,0.6251944012441679,0.6189376443418014,0.8512173128944995,class_2
CoTM,val_0,6,0.7095422744750977,0.10876345634460449,548.0,548.0,val,0.6013513513513513,0.5894039735099338,0.5953177257525084,0.8545673076923077,class_2
CoTM,val_0,6,0.7095422744750977,0.10876345634460449,548.0,548.0,train,0.6459259259259259,0.6337209302325582,0.6397652237710931,0.852419597234746,class_3
CoTM,val_0,6,0.7095422744750977,0.10876345634460449,548.0,548.0,val,0.5777777777777777,0.6227544910179641,0.5994236311239193,0.8329326923076923,class_3
CoTM,val_0,6,0.7095422744750977,0.10876345634460449,548.0,548.0,train,0.600297176820208,0.6139817629179332,0.6070623591284748,0.8428013225127743,class_4
CoTM,val_0,6,0.7095422744750977,0.10876345634460449,548.0,548.0,val,0.6573033707865169,0.65,0.6536312849162011,0.8509615384615384,class_4
CoTM,val_0,7,0.7076935768127441,0.10818672180175781,548.0,548.0,train,0.6236331229488085,0.6230838593327321,0.6232350412417813,0.6230838593327321,weighted
CoTM,val_0,7,0.7076935768127441,0.10818672180175781,548.0,548.0,val,0.5856253696143965,0.5853365384615384,0.5852495007201617,0.5853365384615384,weighted
CoTM,val_0,7,0.7076935768127441,0.10818672180175781,548.0,548.0,train,0.6463414634146342,0.6226138032305433,0.6342557965594615,0.8530207394048692,class_0
CoTM,val_0,7,0.7076935768127441,0.10818672180175781,548.0,548.0,val,0.5521472392638037,0.5172413793103449,0.5341246290801187,0.8112980769230769,class_0
CoTM,val_0,7,0.7076935768127441,0.10818672180175781,548.0,548.0,train,0.6136363636363636,0.6164383561643836,0.6150341685649203,0.8476104598737602,class_1
CoTM,val_0,7,0.7076935768127441,0.10818672180175781,548.0,548.0,val,0.5515151515151515,0.56875,0.56,0.828125,class_1
CoTM,val_0,7,0.7076935768127441,0.10818672180175781,548.0,548.0,train,0.6047904191616766,0.6283048211508554,0.6163234172387491,0.8488127442140067,class_2
CoTM,val_0,7,0.7076935768127441,0.10818672180175781,548.0,548.0,val,0.5816993464052288,0.5894039735099338,0.5855263157894737,0.8485576923076923,class_2
CoTM,val_0,7,0.7076935768127441,0.10818672180175781,548.0,548.0,train,0.6497764530551415,0.6337209302325582,0.6416482707873437,0.8536218815749925,class_3
CoTM,val_0,7,0.7076935768127441,0.10818672180175781,548.0,548.0,val,0.5714285714285714,0.5988023952095808,0.5847953216374269,0.8293269230769231,class_3
CoTM,val_0,7,0.7076935768127441,0.10818672180175781,548.0,548.0,train,0.6011904761904762,0.6139817629179332,0.6075187969924812,0.8431018935978359,class_4
CoTM,val_0,7,0.7076935768127441,0.10818672180175781,548.0,548.0,val,0.6647727272727273,0.65,0.6573033707865169,0.8533653846153846,class_4
CoTM,val_0,8,0.7052896022796631,0.11070656776428223,548.0,548.0,train,0.6236010560447055,0.6230838593327321,0.6232404568203028,0.6230838593327321,weighted
CoTM,val_0,8,0.7052896022796631,0.11070656776428223,548.0,548.0,val,0.5867761969341502,0.5865384615384616,0.5863951324153232,0.5865384615384616,weighted
CoTM,val_0,8,0.7052896022796631,0.11070656776428223,548.0,548.0,train,0.6504559270516718,0.6284875183553598,0.6392830470500374,0.8548241659152389,class_0
CoTM,val_0,8,0.7052896022796631,0.11070656776428223,548.0,548.0,val,0.5487804878048781,0.5172413793103449,0.5325443786982249,0.8100961538461539,class_0
CoTM,val_0,8,0.7052896022796631,0.11070656776428223,548.0,548.0,train,0.6151515151515151,0.6179604261796042,0.6165527714502658,0.8482116020438834,class_1
CoTM,val_0,8,0.7052896022796631,0.11070656776428223,548.0,548.0,val,0.5555555555555556,0.5625,0.5590062111801242,0.8293269230769231,class_1
CoTM,val_0,8,0.7052896022796631,0.11070656776428223,548.0,548.0,train,0.6066565809379728,0.6236391912908242,0.6150306748466258,0.8491133152990682,class_2
CoTM,val_0,8,0.7052896022796631,0.11070656776428223,548.0,548.0,val,0.5894039735099338,0.5894039735099338,0.5894039735099338,0.8509615384615384,class_2
CoTM,val_0,8,0.7052896022796631,0.11070656776428223,548.0,548.0,train,0.6443452380952381,0.6293604651162791,0.6367647058823529,0.8515178839795612,class_3
CoTM,val_0,8,0.7052896022796631,0.11070656776428223,548.0,548.0,val,0.5698324022346368,0.6107784431137725,0.5895953757225434,0.8293269230769231,class_3
CoTM,val_0,8,0.7052896022796631,0.11070656776428223,548.0,548.0,train,0.599112426035503,0.6155015197568389,0.6071964017991005,0.8425007514277126,class_4
CoTM,val_0,8,0.7052896022796631,0.11070656776428223,548.0,548.0,val,0.6647727272727273,0.65,0.6573033707865169,0.8533653846153846,class_4
CoTM,val_0,9,0.7024440765380859,0.10862970352172852,548.0,548.0,train,0.6244994378676112,0.6239855725879171,0.6241309246885994,0.6239855725879171,weighted
CoTM,val_0,9,0.7024440765380859,0.10862970352172852,548.0,548.0,val,0.5856054882617383,0.5853365384615384,0.5852846139285047,0.5853365384615384,weighted
CoTM,val_0,9,0.7024440765380859,0.10862970352172852,548.0,548.0,train,0.649390243902439,0.6255506607929515,0.637247569184742,0.8542230237451157,class_0
CoTM,val_0,9,0.7024440765380859,0.10862970352172852,548.0,548.0,val,0.5454545454545454,0.5172413793103449,0.5309734513274337,0.8088942307692307,class_0
CoTM,val_0,9,0.7024440765380859,0.10862970352172852,548.0,548.0,train,0.6095380029806259,0.6225266362252664,0.6159638554216867,0.8467087466185753,class_1
CoTM,val_0,9,0.7024440765380859,0.10862970352172852,548.0,548.0,val,0.5454545454545454,0.5625,0.5538461538461539,0.8257211538461539,class_1
CoTM,val_0,9,0.7024440765380859,0.10862970352172852,548.0,548.0,train,0.6124620060790273,0.6267496111975117,0.6195234435049961,0.8512173128944995,class_2
CoTM,val_0,9,0.7024440765380859,0.10862970352172852,548.0,548.0,val,0.5894039735099338,0.5894039735099338,0.5894039735099338,0.8509615384615384,class_2
CoTM,val_0,9,0.7024440765380859,0.10862970352172852,548.0,548.0,train,0.6462686567164179,0.6293604651162791,0.6377025036818851,0.8521190261496844,class_3
CoTM,val_0,9,0.7024440765380859,0.10862970352172852,548.0,548.0,val,0.5771428571428572,0.6047904191616766,0.5906432748538012,0.8317307692307693,class_3
CoTM,val_0,9,0.7024440765380859,0.10862970352172852,548.0,548.0,train,0.6026785714285714,0.6155015197568389,0.6090225563909775,0.8437030357679591,class_4
CoTM,val_0,9,0.7024440765380859,0.10862970352172852,548.0,548.0,val,0.6647727272727273,0.65,0.6573033707865169,0.8533653846153846,class_4
CoTM,val_1,0,1.057878017425537,0.10807991027832031,546.0,546.0,train,0.6184430989323246,0.6164712954613766,0.6162816636163467,0.6164712954613766,weighted
CoTM,val_1,0,1.057878017425537,0.10807991027832031,546.0,546.0,val,0.610606473862756,0.6069711538461539,0.6075882268590459,0.6069711538461539,weighted
CoTM,val_1,0,1.057878017425537,0.10807991027832031,546.0,546.0,train,0.6637168141592921,0.5563798219584569,0.6053268765133172,0.8530207394048692,class_0
CoTM,val_1,0,1.057878017425537,0.10807991027832031,546.0,546.0,val,0.6602564102564102,0.569060773480663,0.6112759643916914,0.8425480769230769,class_0
CoTM,val_1,0,1.057878017425537,0.10807991027832031,546.0,546.0,train,0.6017441860465116,0.6330275229357798,0.61698956780924,0.8455064622783288,class_1
CoTM,val_1,0,1.057878017425537,0.10807991027832031,546.0,546.0,val,0.5625,0.6073619631901841,0.584070796460177,0.8305288461538461,class_1
CoTM,val_1,0,1.057878017425537,0.10807991027832031,546.0,546.0,train,0.591715976331361,0.62402496099844,0.6074411541381929,0.844604749023144,class_2
CoTM,val_1,0,1.057878017425537,0.10807991027832031,546.0,546.0,val,0.5748502994011976,0.6274509803921569,0.6,0.8461538461538461,class_2
CoTM,val_1,0,1.057878017425537,0.10807991027832031,546.0,546.0,train,0.6206896551724138,0.6334310850439883,0.6269956458635704,0.8455064622783288,class_3
CoTM,val_1,0,1.057878017425537,0.10807991027832031,546.0,546.0,val,0.6746987951807228,0.6473988439306358,0.6607669616519174,0.8617788461538461,class_3
CoTM,val_1,0,1.057878017425537,0.10807991027832031,546.0,546.0,train,0.6125356125356125,0.636094674556213,0.6240928882438317,0.8443041779380823,class_4
CoTM,val_1,0,1.057878017425537,0.10807991027832031,546.0,546.0,val,0.5688622754491018,0.5864197530864198,0.5775075987841946,0.8329326923076923,class_4
CoTM,val_1,1,0.7293858528137207,0.10856270790100098,550.0,550.0,train,0.6176914087281642,0.6167718665464382,0.6167630135598832,0.6167718665464382,weighted
CoTM,val_1,1,0.7293858528137207,0.10856270790100098,550.0,550.0,val,0.6078851164853598,0.6069711538461539,0.6071959284628158,0.6069711538461539,weighted
CoTM,val_1,1,0.7293858528137207,0.10856270790100098,550.0,550.0,train,0.652317880794702,0.5845697329376854,0.6165884194053208,0.8527201683198077,class_0
CoTM,val_1,1,0.7293858528137207,0.10856270790100098,550.0,550.0,val,0.6127167630057804,0.585635359116022,0.5988700564971752,0.8293269230769231,class_0
CoTM,val_1,1,0.7293858528137207,0.10856270790100098,550.0,550.0,train,0.6063348416289592,0.6146788990825688,0.6104783599088838,0.8458070333633905,class_1
CoTM,val_1,1,0.7293858528137207,0.10856270790100098,550.0,550.0,val,0.5783132530120482,0.588957055214724,0.5835866261398176,0.8353365384615384,class_1
CoTM,val_1,1,0.7293858528137207,0.10856270790100098,550.0,550.0,train,0.5966767371601208,0.6162246489859594,0.6062931696085956,0.8458070333633905,class_2
CoTM,val_1,1,0.7293858528137207,0.10856270790100098,550.0,550.0,val,0.588957055214724,0.6274509803921569,0.6075949367088608,0.8509615384615384,class_2
CoTM,val_1,1,0.7293858528137207,0.10856270790100098,550.0,550.0,train,0.6138613861386139,0.6363636363636364,0.624910007199424,0.8434024646828975,class_3
CoTM,val_1,1,0.7293858528137207,0.10856270790100098,550.0,550.0,val,0.6766467065868264,0.653179190751445,0.6647058823529411,0.8629807692307693,class_3
CoTM,val_1,1,0.7293858528137207,0.10856270790100098,550.0,550.0,train,0.61794500723589,0.6316568047337278,0.6247256766642283,0.8458070333633905,class_4
CoTM,val_1,1,0.7293858528137207,0.10856270790100098,550.0,550.0,val,0.5766871165644172,0.5802469135802469,0.5784615384615385,0.8353365384615384,class_4
CoTM,val_1,2,0.7199203968048096,0.10872173309326172,548.0,548.0,train,0.6173883336327637,0.6164712954613766,0.6164767333857816,0.6164712954613766,weighted
CoTM,val_1,2,0.7199203968048096,0.10872173309326172,548.0,548.0,val,0.6084519726638324,0.6069711538461539,0.607303076413014,0.6069711538461539,weighted
CoTM,val_1,2,0.7199203968048096,0.10872173309326172,548.0,548.0,train,0.6512396694214876,0.5845697329376854,0.616106333072713,0.852419597234746,class_0
CoTM,val_1,2,0.7199203968048096,0.10872173309326172,548.0,548.0,val,0.6272189349112426,0.585635359116022,0.6057142857142858,0.8341346153846154,class_0
CoTM,val_1,2,0.7199203968048096,0.10872173309326172,548.0,548.0,train,0.5970588235294118,0.6207951070336392,0.6086956521739131,0.8431018935978359,class_1
CoTM,val_1,2,0.7199203968048096,0.10872173309326172,548.0,548.0,val,0.5697674418604651,0.6012269938650306,0.5850746268656717,0.8329326923076923,class_1
CoTM,val_1,2,0.7199203968048096,0.10872173309326172,548.0,548.0,train,0.6033690658499234,0.6146645865834633,0.6089644513137558,0.8479110309588218,class_2
CoTM,val_1,2,0.7199203968048096,0.10872173309326172,548.0,548.0,val,0.588957055214724,0.6274509803921569,0.6075949367088608,0.8509615384615384,class_2
CoTM,val_1,2,0.7199203968048096,0.10872173309326172,548.0,548.0,train,0.6157142857142858,0.6319648093841642,0.6237337192474675,0.8437030357679591,class_3
CoTM,val_1,2,0.7199203968048096,0.10872173309326172,548.0,548.0,val,0.6746987951807228,0.6473988439306358,0.6607669616519174,0.8617788461538461,class_3
CoTM,val_1,2,0.7199203968048096,0.10872173309326172,548.0,548.0,train,0.6182873730043541,0.6301775147928994,0.6241758241758242,0.8458070333633905,class_4
CoTM,val_1,2,0.7199203968048096,0.10872173309326172,548.0,548.0,val,0.5740740740740741,0.5740740740740741,0.5740740740740741,0.8341346153846154,class_4
CoTM,val_1,3,0.7183213233947754,0.10827875137329102,548.0,548.0,train,0.6207510157998892,0.6200781484821161,0.620086955710378,0.6200781484821161,weighted
CoTM,val_1,3,0.7183213233947754,0.10827875137329102,548.0,548.0,val,0.6069479476184623,0.6057692307692307,0.606115019528696,0.6057692307692307,weighted
CoTM,val_1,3,0.7183213233947754,0.10827875137329102,548.0,548.0,train,0.6482982171799028,0.5934718100890207,0.6196746707978311,0.852419597234746,class_0
CoTM,val_1,3,0.7183213233947754,0.10827875137329102,548.0,548.0,val,0.615819209039548,0.6022099447513812,0.6089385474860335,0.8317307692307693,class_0
CoTM,val_1,3,0.7183213233947754,0.10827875137329102,548.0,548.0,train,0.6,0.6284403669724771,0.6138909634055265,0.844604749023144,class_1
CoTM,val_1,3,0.7183213233947754,0.10827875137329102,548.0,548.0,val,0.5730994152046783,0.6012269938650306,0.5868263473053892,0.8341346153846154,class_1
CoTM,val_1,3,0.7183213233947754,0.10827875137329102,548.0,548.0,train,0.608359133126935,0.6131045241809673,0.6107226107226107,0.8494138863841298,class_2
CoTM,val_1,3,0.7183213233947754,0.10827875137329102,548.0,548.0,val,0.5974842767295597,0.6209150326797386,0.6089743589743589,0.8533653846153846,class_2
CoTM,val_1,3,0.7183213233947754,0.10827875137329102,548.0,548.0,train,0.6246376811594203,0.6319648093841642,0.6282798833819242,0.8467087466185753,class_3
CoTM,val_1,3,0.7183213233947754,0.10827875137329102,548.0,548.0,val,0.6687116564417178,0.630057803468208,0.6488095238095238,0.8581730769230769,class_3
CoTM,val_1,3,0.7183213233947754,0.10827875137329102,548.0,548.0,train,0.6211901306240929,0.6331360946745562,0.6271062271062271,0.8470093177036369,class_4
CoTM,val_1,3,0.7183213233947754,0.10827875137329102,548.0,548.0,val,0.5740740740740741,0.5740740740740741,0.5740740740740741,0.8341346153846154,class_4
CoTM,val_1,4,0.7145571708679199,0.10866403579711914,548.0,548.0,train,0.619424935918931,0.6182747219717463,0.6183631014184777,0.6182747219717463,weighted
CoTM,val_1,4,0.7145571708679199,0.10866403579711914,548.0,548.0,val,0.602979492876858,0.6009615384615384,0.6014390684609727,0.6009615384615384,weighted
CoTM,val_1,4,0.7145571708679199,0.10866403579711914,548.0,548.0,train,0.6529605263157895,0.5890207715133531,0.6193447737909517,0.8533213104899309,class_0
